frame,gid,cls,x_m,y_m,conf,speed_ms,cam,time_s,zone
18242,32,gk_home,8.7,23.58,0.545,3.47,?,8.074733183749787,Zona defensiva
18242,31,gk_away,2.2,31.23,0.606,1.04,?,8.074733183749787,Zona defensiva
18242,1,player_home,38.39,49.75,0.873,2.86,?,8.074733183749787,Zona media
18242,33,player_away,16.3,36.8,0.608,1.79,?,8.074733183749787,Zona defensiva
18242,10,player_away,31.48,47.12,0.844,2.05,?,8.074733183749787,Zona defensiva
18243,3,player_away,39.42,42.39,0.808,1.68,?,8.108099849798341,Zona media
18243,13,player_home,28.31,56.8,0.646,3.88,?,8.108099849798341,Zona defensiva
18243,24,player_away,12.44,56.45,0.831,1.15,?,8.108099849798341,Zona defensiva
18243,17,gk_home,80.39,36.18,0.608,1.59,?,8.108099849798341,Zona ofensiva
18243,5,player_home,47.47,33.33,0.905,0.62,?,8.108099849798341,Zona media
18243,28,player_home,23.32,44.94,0.587,1.86,?,8.108099849798341,Zona defensiva
18243,19,player_away,24.1,52.62,0.812,0.71,?,8.108099849798341,Zona defensiva
18243,2,player_home,45.29,46.16,0.898,0.8,?,8.108099849798341,Zona media
18243,25,player_away,6.53,32.25,0.609,3.14,?,8.108099849798341,Zona defensiva
18243,6,player_home,31.1,31.07,0.829,4.44,?,8.108099849798341,Zona defensiva
18243,4,player_home,39.38,23.67,0.684,3.69,?,8.108099849798341,Zona media
18243,32,gk_home,9.15,23.92,0.549,12.05,?,8.108099849798341,Zona defensiva
18243,31,gk_away,2.21,31.23,0.608,0.63,?,8.108099849798341,Zona defensiva
18243,1,player_home,38.41,49.63,0.885,3.46,?,8.108099849798341,Zona media
18243,33,player_away,16.42,36.82,0.588,3.32,?,8.108099849798341,Zona defensiva
18243,10,player_away,31.55,47.16,0.873,2.25,?,8.108099849798341,Zona defensiva
18243,26,player_away,5.96,38.44,0.527,0.81,?,8.108099849798341,Zona defensiva
18244,3,player_away,39.49,42.43,0.831,2.03,?,8.141466515846894,Zona media
18244,13,player_home,28.41,56.74,0.785,3.53,?,8.141466515846894,Zona defensiva
18244,24,player_away,12.47,56.44,0.82,0.51,?,8.141466515846894,Zona defensiva
18244,17,gk_home,80.47,36.17,0.584,2.13,?,8.141466515846894,Zona ofensiva
18244,5,player_home,47.48,33.31,0.904,0.62,?,8.141466515846894,Zona media
18244,19,player_away,24.09,52.6,0.75,0.43,?,8.141466515846894,Zona defensiva
18244,2,player_home,45.31,46.1,0.904,1.55,?,8.141466515846894,Zona media
18244,25,player_away,6.62,32.31,0.593,3.34,?,8.141466515846894,Zona defensiva
18244,6,player_home,31.24,31.2,0.839,5.41,?,8.141466515846894,Zona defensiva
18244,31,gk_away,2.27,31.27,0.597,1.52,?,8.141466515846894,Zona defensiva
18244,1,player_home,38.46,49.56,0.855,2.73,?,8.141466515846894,Zona media
18244,33,player_away,16.83,38.06,0.612,27.46,?,8.141466515846894,Zona defensiva
18244,10,player_away,31.57,47.14,0.883,1.15,?,8.141466515846894,Zona defensiva
18244,26,player_away,5.96,38.44,0.533,0.05,?,8.141466515846894,Zona defensiva
18244,16,player_away,28.85,17.41,0.666,6.99,?,8.141466515846894,Zona defensiva
18245,3,player_away,39.53,42.43,0.847,1.51,?,8.174833181895446,Zona media
18245,13,player_home,28.49,56.7,0.895,3.1,?,8.174833181895446,Zona defensiva
18245,24,player_away,12.4,56.39,0.816,1.67,?,8.174833181895446,Zona defensiva
18245,17,gk_home,80.52,36.18,0.689,1.69,?,8.174833181895446,Zona ofensiva
18245,5,player_home,47.51,33.33,0.905,0.78,?,8.174833181895446,Zona media
18245,2,player_home,45.34,46.05,0.906,1.66,?,8.174833181895446,Zona media
18245,25,player_away,6.68,32.35,0.604,2.53,?,8.174833181895446,Zona defensiva
18245,6,player_home,31.37,31.27,0.749,4.71,?,8.174833181895446,Zona defensiva
18245,31,gk_away,2.32,31.31,0.609,1.79,?,8.174833181895446,Zona defensiva
18245,1,player_home,38.52,49.57,0.774,1.75,?,8.174833181895446,Zona media
18245,33,player_away,16.72,37.19,0.674,8.71,?,8.174833181895446,Zona defensiva
18245,10,player_away,31.64,47.17,0.871,1.84,?,8.174833181895446,Zona defensiva
18245,26,player_away,5.93,38.42,0.53,0.54,?,8.174833181895446,Zona defensiva
18245,16,player_away,29.04,17.57,0.738,7.33,?,8.174833181895446,Zona defensiva
18245,22,player_home,21.05,28.86,0.522,5.44,?,8.174833181895446,Zona defensiva
18245,28,player_home,23.67,45.15,0.636,5.73,?,8.174833181895446,Zona defensiva
18245,4,player_home,39.57,23.81,0.76,3.45,?,8.174833181895446,Zona media
18246,3,player_away,39.55,42.38,0.863,1.17,?,8.208199847943998,Zona media
18246,13,player_home,28.54,56.64,0.895,2.47,?,8.208199847943998,Zona defensiva
18246,24,player_away,12.42,56.38,0.817,0.57,?,8.208199847943998,Zona defensiva
18246,17,gk_home,80.54,36.22,0.759,1.22,?,8.208199847943998,Zona ofensiva
18246,5,player_home,47.54,33.34,0.906,0.82,?,8.208199847943998,Zona media
18246,2,player_home,45.37,45.99,0.899,1.86,?,8.208199847943998,Zona media
18246,25,player_away,6.69,32.36,0.624,1.06,?,8.208199847943998,Zona defensiva
18246,6,player_home,31.46,31.25,0.682,2.99,?,8.208199847943998,Zona defensiva
18246,31,gk_away,2.4,31.37,0.61,2.63,?,8.208199847943998,Zona defensiva
18246,1,player_home,38.54,49.57,0.751,1.01,?,8.208199847943998,Zona media
18246,33,player_away,16.92,37.01,0.678,7.78,?,8.208199847943998,Zona defensiva
18246,10,player_away,31.67,47.13,0.868,1.28,?,8.208199847943998,Zona defensiva
18246,26,player_away,5.93,38.42,0.524,0.26,?,8.208199847943998,Zona defensiva
18246,16,player_away,29.0,17.3,0.742,4.25,?,8.208199847943998,Zona defensiva
18246,22,player_home,21.11,28.9,0.528,3.05,?,8.208199847943998,Zona defensiva
18246,28,player_home,23.79,45.21,0.629,4.57,?,8.208199847943998,Zona defensiva
18246,4,player_home,39.65,23.89,0.704,3.41,?,8.208199847943998,Zona media
18246,19,player_away,24.22,52.61,0.674,1.81,?,8.208199847943998,Zona defensiva
18247,3,player_away,39.56,42.33,0.885,1.3,?,8.241566513992552,Zona media
18247,13,player_home,28.6,56.6,0.887,2.33,?,8.241566513992552,Zona defensiva
18247,24,player_away,12.51,56.41,0.805,1.86,?,8.241566513992552,Zona defensiva
18247,17,gk_home,80.55,36.24,0.759,0.83,?,8.241566513992552,Zona ofensiva
18247,5,player_home,47.55,33.32,0.903,0.65,?,8.241566513992552,Zona media
18247,2,player_home,45.4,45.92,0.897,2.24,?,8.241566513992552,Zona media
18247,25,player_away,6.69,32.35,0.617,0.35,?,8.241566513992552,Zona defensiva
18247,6,player_home,31.47,31.11,0.691,2.96,?,8.241566513992552,Zona defensiva
18247,31,gk_away,2.5,31.45,0.612,3.32,?,8.241566513992552,Zona defensiva
18247,1,player_home,38.61,49.64,0.802,2.17,?,8.241566513992552,Zona media
18247,33,player_away,17.05,36.97,0.653,4.95,?,8.241566513992552,Zona defensiva
18247,10,player_away,31.69,47.06,0.847,1.89,?,8.241566513992552,Zona defensiva
18247,26,player_away,5.98,38.46,0.521,1.11,?,8.241566513992552,Zona defensiva
18247,16,player_away,28.95,17.08,0.768,5.91,?,8.241566513992552,Zona defensiva
18247,22,player_home,21.14,28.91,0.553,1.52,?,8.241566513992552,Zona defensiva
18247,28,player_home,23.74,45.15,0.669,0.78,?,8.241566513992552,Zona defensiva
18247,4,player_home,39.68,23.89,0.779,1.61,?,8.241566513992552,Zona media
18247,19,player_away,24.24,52.6,0.719,1.09,?,8.241566513992552,Zona defensiva
18248,3,player_away,39.57,42.28,0.896,1.4,?,8.274933180041105,Zona media
18248,13,player_home,28.69,56.57,0.874,2.61,?,8.274933180041105,Zona defensiva
18248,24,player_away,12.63,56.44,0.788,2.96,?,8.274933180041105,Zona defensiva
18248,17,gk_home,80.51,36.32,0.792,2.02,?,8.274933180041105,Zona ofensiva
18248,5,player_home,47.57,33.34,0.898,0.61,?,8.274933180041105,Zona media
18248,2,player_home,45.43,45.81,0.887,2.88,?,8.274933180041105,Zona media
18248,25,player_away,6.72,32.36,0.624,0.63,?,8.274933180041105,Zona defensiva
18248,6,player_home,31.45,30.93,0.749,4.49,?,8.274933180041105,Zona defensiva
18248,31,gk_away,2.58,31.51,0.61,3.26,?,8.274933180041105,Zona defensiva
18248,1,player_home,38.65,49.65,0.865,1.53,?,8.274933180041105,Zona media
18248,33,player_away,17.23,38.04,0.66,20.98,?,8.274933180041105,Zona defensiva
18248,10,player_away,31.75,46.99,0.817,2.34,?,8.274933180041105,Zona defensiva
18248,26,player_away,6.21,38.62,0.526,5.93,?,8.274933180041105,Zona defensiva
18248,16,player_away,29.1,17.17,0.798,2.67,?,8.274933180041105,Zona defensiva
18248,22,player_home,21.23,28.98,0.584,2.78,?,8.274933180041105,Zona defensiva
18248,28,player_home,23.87,45.24,0.729,3.08,?,8.274933180041105,Zona defensiva
18248,4,player_home,39.67,23.72,0.844,3.11,?,8.274933180041105,Zona media
18248,19,player_away,24.2,52.55,0.782,1.03,?,8.274933180041105,Zona defensiva
18249,3,player_away,39.64,42.3,0.882,1.55,?,8.308299846089657,Zona media
18249,13,player_home,28.85,56.56,0.877,3.97,?,8.308299846089657,Zona defensiva
18249,24,player_away,12.76,56.48,0.787,3.8,?,8.308299846089657,Zona defensiva
18249,17,gk_home,80.54,36.33,0.797,0.77,?,8.308299846089657,Zona ofensiva
18249,5,player_home,47.59,33.29,0.904,1.04,?,8.308299846089657,Zona media
18249,2,player_home,45.44,45.69,0.881,3.41,?,8.308299846089657,Zona media
18249,25,player_away,6.73,32.37,0.621,0.6,?,8.308299846089657,Zona defensiva
18249,6,player_home,31.36,30.69,0.681,6.62,?,8.308299846089657,Zona defensiva
18249,31,gk_away,2.62,31.54,0.608,1.91,?,8.308299846089657,Zona defensiva
18249,1,player_home,38.67,49.62,0.886,0.85,?,8.308299846089657,Zona media
18249,33,player_away,17.35,38.42,0.675,14.86,?,8.308299846089657,Zona defensiva
18249,10,player_away,31.82,46.94,0.789,2.46,?,8.308299846089657,Zona defensiva
18249,16,player_away,29.25,17.28,0.788,4.56,?,8.308299846089657,Zona defensiva
18249,22,player_home,21.36,29.09,0.628,4.49,?,8.308299846089657,Zona defensiva
18249,28,player_home,23.98,45.33,0.782,3.99,?,8.308299846089657,Zona defensiva
18249,4,player_home,39.66,23.56,0.837,4.31,?,8.308299846089657,Zona media
18249,19,player_away,24.16,52.52,0.8,1.37,?,8.308299846089657,Zona defensiva
18249,32,gk_home,9.25,23.07,0.638,7.64,?,8.308299846089657,Zona defensiva
18250,3,player_away,39.69,42.31,0.88,1.65,?,8.341666512138211,Zona media
18250,13,player_home,29.15,56.63,0.882,7.43,?,8.341666512138211,Zona defensiva
18250,24,player_away,12.89,56.51,0.771,3.91,?,8.341666512138211,Zona defensiva
18250,17,gk_home,80.58,36.3,0.779,1.02,?,8.341666512138211,Zona ofensiva
18250,5,player_home,47.62,33.22,0.898,1.8,?,8.341666512138211,Zona media
18250,2,player_home,45.46,45.64,0.873,2.21,?,8.341666512138211,Zona media
18250,25,player_away,6.75,32.38,0.619,0.59,?,8.341666512138211,Zona defensiva
18250,31,gk_away,2.63,31.55,0.615,1.04,?,8.341666512138211,Zona defensiva
18250,1,player_home,38.67,49.57,0.895,1.18,?,8.341666512138211,Zona media
18250,33,player_away,17.23,38.27,0.647,2.16,?,8.341666512138211,Zona defensiva
18250,10,player_away,31.87,46.91,0.799,2.02,?,8.341666512138211,Zona defensiva
18250,16,player_away,29.34,17.22,0.767,3.05,?,8.341666512138211,Zona defensiva
18250,22,player_home,21.46,29.18,0.681,4.12,?,8.341666512138211,Zona defensiva
18250,28,player_home,23.96,45.3,0.759,0.72,?,8.341666512138211,Zona defensiva
18250,4,player_home,39.68,23.45,0.831,3.52,?,8.341666512138211,Zona media
18250,19,player_away,24.29,52.54,0.827,2.19,?,8.341666512138211,Zona defensiva
18250,32,gk_home,8.98,22.68,0.679,12.44,?,8.341666512138211,Zona defensiva
18251,3,player_away,39.74,42.32,0.877,1.52,?,8.375033178186763,Zona media
18251,13,player_home,29.37,56.66,0.884,7.01,?,8.375033178186763,Zona defensiva
18251,24,player_away,12.93,56.51,0.762,2.02,?,8.375033178186763,Zona defensiva
18251,17,gk_home,80.62,36.28,0.737,1.22,?,8.375033178186763,Zona ofensiva
18251,5,player_home,47.68,33.2,0.822,1.65,?,8.375033178186763,Zona media
18251,2,player_home,45.49,45.62,0.86,1.38,?,8.375033178186763,Zona media
18251,25,player_away,6.78,32.4,0.621,0.9,?,8.375033178186763,Zona defensiva
18251,31,gk_away,2.6,31.53,0.623,0.46,?,8.375033178186763,Zona defensiva
18251,1,player_home,38.7,49.57,0.901,0.82,?,8.375033178186763,Zona media
18251,33,player_away,17.16,38.09,0.69,3.47,?,8.375033178186763,Zona defensiva
18251,10,player_away,31.9,46.88,0.8,1.58,?,8.375033178186763,Zona defensiva
18251,16,player_away,29.43,17.16,0.552,3.11,?,8.375033178186763,Zona defensiva
18251,22,player_home,21.53,29.21,0.7,2.79,?,8.375033178186763,Zona defensiva
18251,28,player_home,23.93,45.26,0.774,0.83,?,8.375033178186763,Zona defensiva
18251,4,player_home,39.75,23.44,0.85,2.23,?,8.375033178186763,Zona media
18251,19,player_away,24.51,52.63,0.829,5.47,?,8.375033178186763,Zona defensiva
18251,32,gk_home,8.87,22.48,0.658,8.54,?,8.375033178186763,Zona defensiva
18252,3,player_away,39.77,42.33,0.874,1.12,?,8.408399844235316,Zona media
18252,13,player_home,29.5,56.63,0.87,4.97,?,8.408399844235316,Zona defensiva
18252,24,player_away,12.85,56.46,0.753,1.18,?,8.408399844235316,Zona defensiva
18252,17,gk_home,80.67,36.24,0.766,1.67,?,8.408399844235316,Zona ofensiva
18252,5,player_home,47.74,33.17,0.882,2.03,?,8.408399844235316,Zona media
18252,2,player_home,45.51,45.58,0.896,1.36,?,8.408399844235316,Zona media
18252,25,player_away,6.76,32.38,0.611,0.33,?,8.408399844235316,Zona defensiva
18252,31,gk_away,2.53,31.48,0.619,1.8,?,8.408399844235316,Zona defensiva
18252,1,player_home,38.72,49.58,0.897,0.54,?,8.408399844235316,Zona media
18252,33,player_away,17.03,37.9,0.694,5.85,?,8.408399844235316,Zona defensiva
18252,10,player_away,32.0,46.89,0.84,2.42,?,8.408399844235316,Zona defensiva
18252,16,player_away,29.64,17.2,0.698,5.25,?,8.408399844235316,Zona defensiva
18252,22,player_home,21.52,29.18,0.725,0.76,?,8.408399844235316,Zona defensiva
18252,28,player_home,23.94,45.25,0.774,0.42,?,8.408399844235316,Zona defensiva
18252,4,player_home,39.83,23.39,0.825,2.55,?,8.408399844235316,Zona media
18252,19,player_away,24.68,52.7,0.812,5.45,?,8.408399844235316,Zona defensiva
18252,32,gk_home,8.71,22.18,0.666,9.64,?,8.408399844235316,Zona defensiva
18252,6,player_home,31.51,30.63,0.739,1.87,?,8.408399844235316,Zona defensiva
18253,3,player_away,39.83,42.42,0.877,2.35,?,8.441766510283868,Zona media
18253,13,player_home,29.57,56.56,0.742,3.32,?,8.441766510283868,Zona defensiva
18253,24,player_away,12.82,56.44,0.749,1.23,?,8.441766510283868,Zona defensiva
18253,17,gk_home,80.7,36.24,0.742,1.1,?,8.441766510283868,Zona ofensiva
18253,5,player_home,47.8,33.09,0.885,2.49,?,8.441766510283868,Zona media
18253,2,player_home,45.51,45.52,0.903,1.63,?,8.441766510283868,Zona media
18253,25,player_away,6.72,32.35,0.609,0.96,?,8.441766510283868,Zona defensiva
18253,31,gk_away,2.51,31.46,0.61,1.14,?,8.441766510283868,Zona defensiva
18253,1,player_home,38.74,49.58,0.886,0.76,?,8.441766510283868,Zona media
18253,33,player_away,17.47,37.02,0.743,20.69,?,8.441766510283868,Zona defensiva
18253,10,player_away,32.04,46.85,0.87,1.8,?,8.441766510283868,Zona defensiva
18253,16,player_away,29.79,17.08,0.744,5.24,?,8.441766510283868,Zona defensiva
18253,22,player_home,21.53,29.15,0.728,0.65,?,8.441766510283868,Zona defensiva
18253,28,player_home,24.0,45.29,0.789,1.28,?,8.441766510283868,Zona defensiva
18253,4,player_home,39.91,23.36,0.731,2.57,?,8.441766510283868,Zona media
18253,19,player_away,24.82,52.76,0.781,4.94,?,8.441766510283868,Zona defensiva
18253,32,gk_home,8.85,22.18,0.541,3.18,?,8.441766510283868,Zona defensiva
18253,6,player_home,31.59,30.69,0.81,2.56,?,8.441766510283868,Zona defensiva
18254,3,player_away,39.89,42.49,0.883,2.66,?,8.475133176332422,Zona media
18254,13,player_home,29.65,56.5,0.882,3.06,?,8.475133176332422,Zona defensiva
18254,24,player_away,12.95,56.47,0.747,2.24,?,8.475133176332422,Zona defensiva
18254,17,gk_home,80.66,36.29,0.708,1.02,?,8.475133176332422,Zona ofensiva
18254,5,player_home,47.83,33.01,0.882,2.62,?,8.475133176332422,Zona media
18254,2,player_home,45.53,45.49,0.913,1.13,?,8.475133176332422,Zona media
18254,25,player_away,6.71,32.34,0.597,0.71,?,8.475133176332422,Zona defensiva
18254,31,gk_away,2.55,31.49,0.618,0.67,?,8.475133176332422,Zona defensiva
18254,1,player_home,38.78,49.55,0.871,1.21,?,8.475133176332422,Zona media
18254,33,player_away,17.47,36.55,0.825,15.97,?,8.475133176332422,Zona defensiva
18254,10,player_away,32.07,46.82,0.86,1.44,?,8.475133176332422,Zona defensiva
18254,16,player_away,29.83,16.83,0.707,6.26,?,8.475133176332422,Zona defensiva
18254,22,player_home,21.54,29.14,0.737,0.62,?,8.475133176332422,Zona defensiva
18254,28,player_home,24.11,45.37,0.811,3.28,?,8.475133176332422,Zona defensiva
18254,19,player_away,24.93,52.82,0.762,4.11,?,8.475133176332422,Zona defensiva
18254,6,player_home,31.64,30.7,0.818,1.88,?,8.475133176332422,Zona defensiva
18254,26,player_away,6.22,38.64,0.531,1.53,?,8.475133176332422,Zona defensiva
18255,3,player_away,39.92,42.49,0.886,1.45,?,8.508499842380974,Zona media
18255,13,player_home,29.69,56.45,0.888,2.31,?,8.508499842380974,Zona defensiva
18255,24,player_away,13.12,56.52,0.73,4.41,?,8.508499842380974,Zona defensiva
18255,17,gk_home,80.65,36.34,0.651,1.32,?,8.508499842380974,Zona ofensiva
18255,5,player_home,47.87,32.99,0.891,1.58,?,8.508499842380974,Zona media
18255,2,player_home,45.55,45.49,0.913,0.66,?,8.508499842380974,Zona media
18255,25,player_away,6.72,32.36,0.598,0.16,?,8.508499842380974,Zona defensiva
18255,31,gk_away,2.53,31.47,0.629,0.44,?,8.508499842380974,Zona defensiva
18255,1,player_home,38.85,49.5,0.873,2.03,?,8.508499842380974,Zona media
18255,33,player_away,17.25,36.24,0.819,11.97,?,8.508499842380974,Zona defensiva
18255,10,player_away,32.11,46.82,0.86,1.25,?,8.508499842380974,Zona defensiva
18255,16,player_away,29.83,16.59,0.718,6.66,?,8.508499842380974,Zona defensiva
18255,22,player_home,21.6,29.17,0.726,1.42,?,8.508499842380974,Zona defensiva
18255,28,player_home,24.2,45.43,0.819,3.26,?,8.508499842380974,Zona defensiva
18255,19,player_away,25.09,52.91,0.765,5.11,?,8.508499842380974,Zona defensiva
18255,6,player_home,31.71,30.75,0.834,2.21,?,8.508499842380974,Zona defensiva
18255,34,player_home,6.83,23.32,0.569,3.27,?,8.508499842380974,Zona defensiva
18255,26,player_away,6.3,38.7,0.549,1.92,?,8.508499842380974,Zona defensiva
18255,4,player_home,40.0,23.04,0.677,4.79,?,8.508499842380974,Zona media
18256,3,player_away,39.96,42.46,0.879,1.22,?,8.541866508429527,Zona media
18256,13,player_home,29.69,56.37,0.884,2.07,?,8.541866508429527,Zona defensiva
18256,24,player_away,13.25,56.56,0.715,4.04,?,8.541866508429527,Zona defensiva
18256,17,gk_home,80.66,36.34,0.679,0.46,?,8.541866508429527,Zona ofensiva
18256,5,player_home,47.9,32.99,0.898,1.14,?,8.541866508429527,Zona media
18256,2,player_home,45.57,45.49,0.908,0.57,?,8.541866508429527,Zona media
18256,25,player_away,6.74,32.37,0.593,0.41,?,8.541866508429527,Zona defensiva
18256,31,gk_away,2.51,31.46,0.627,0.56,?,8.541866508429527,Zona defensiva
18256,1,player_home,38.9,49.4,0.686,2.74,?,8.541866508429527,Zona media
18256,33,player_away,17.04,36.02,0.814,9.82,?,8.541866508429527,Zona defensiva
18256,10,player_away,32.2,46.88,0.86,2.48,?,8.541866508429527,Zona defensiva
18256,16,player_away,29.85,16.41,0.733,5.96,?,8.541866508429527,Zona defensiva
18256,22,player_home,21.67,29.23,0.738,2.31,?,8.541866508429527,Zona defensiva
18256,28,player_home,24.24,45.44,0.824,1.76,?,8.541866508429527,Zona defensiva
18256,19,player_away,25.24,52.99,0.763,5.11,?,8.541866508429527,Zona defensiva
18256,6,player_home,31.79,30.85,0.831,3.27,?,8.541866508429527,Zona defensiva
18256,34,player_home,6.97,23.43,0.609,4.63,?,8.541866508429527,Zona defensiva
18256,26,player_away,6.53,38.85,0.578,6.22,?,8.541866508429527,Zona defensiva
18256,4,player_home,40.07,22.99,0.774,3.18,?,8.541866508429527,Zona media
18257,3,player_away,39.97,42.34,0.897,2.66,?,8.57523317447808,Zona media
18257,13,player_home,29.74,56.33,0.866,1.95,?,8.57523317447808,Zona defensiva
18257,24,player_away,13.37,56.59,0.703,3.91,?,8.57523317447808,Zona defensiva
18257,5,player_home,47.93,32.99,0.902,1.03,?,8.57523317447808,Zona media
18257,2,player_home,45.6,45.52,0.902,1.08,?,8.57523317447808,Zona media
18257,25,player_away,6.68,32.32,0.577,1.45,?,8.57523317447808,Zona defensiva
18257,31,gk_away,2.68,31.59,0.623,4.09,?,8.57523317447808,Zona defensiva
18257,1,player_home,38.98,49.35,0.873,2.83,?,8.57523317447808,Zona media
18257,33,player_away,16.97,35.91,0.767,5.96,?,8.57523317447808,Zona defensiva
